starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-15 16:00:18.244,357,2019-12-15 16:00:18.244,2019-12-15 16:06:15.469,3366,West End Ave & W 107 St,40.8021174,-73.9681805305,3293,W 92 St & Broadway,40.7921,-73.9739,39968,Subscriber,1990,1,2019-12-15 00:00:00.000,16:00:18.2440,2019-12-15 00:00:00.000,16:06:15.4690,6,journey,29,Sunday
2019-12-15 16:00:20.760,166,2019-12-15 16:00:20.760,2019-12-15 16:03:06.816,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,38499,Subscriber,1990,1,2019-12-15 00:00:00.000,16:00:20.7600,2019-12-15 00:00:00.000,16:03:06.8160,3,journey,29,Sunday
2019-12-15 16:00:20.787,192,2019-12-15 16:00:20.787,2019-12-15 16:03:33.155,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3536,W 116 St & Broadway,40.8082,-73.9641,15962,Subscriber,1971,1,2019-12-15 00:00:00.000,16:00:20.7870,2019-12-15 00:00:00.000,16:03:33.1550,3,journey,48,Sunday
2019-12-15 16:00:21.763,253,2019-12-15 16:00:21.763,2019-12-15 16:04:35.163,3453,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,3767,Powers St & Olive St,40.713229999999996,-73.93894,27478,Subscriber,1987,1,2019-12-15 00:00:00.000,16:00:21.7630,2019-12-15 00:00:00.000,16:04:35.1630,4,journey,32,Sunday
2019-12-15 16:00:22.813,666,2019-12-15 16:00:22.813,2019-12-15 16:11:28.971,528,2 Ave & E 31 St,40.74290902,-73.97706058,403,E 2 St & 2 Ave,40.72502876,-73.99069656,41238,Subscriber,1995,1,2019-12-15 00:00:00.000,16:00:22.8130,2019-12-15 00:00:00.000,16:11:28.9710,11,journey,24,Sunday
2019-12-15 16:00:24.244,324,2019-12-15 16:00:24.244,2019-12-15 16:05:48.882,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,16882,Subscriber,1959,1,2019-12-15 00:00:00.000,16:00:24.2440,2019-12-15 00:00:00.000,16:05:48.8820,5,journey,60,Sunday
2019-12-15 16:00:25.104,520,2019-12-15 16:00:25.104,2019-12-15 16:09:05.848,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,41296,Subscriber,1985,1,2019-12-15 00:00:00.000,16:00:25.1040,2019-12-15 00:00:00.000,16:09:05.8480,9,journey,34,Sunday
2019-12-15 16:00:26.253,961,2019-12-15 16:00:26.253,2019-12-15 16:16:27.701,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,501,FDR Drive & E 35 St,40.744219,-73.97121214,30028,Subscriber,1989,2,2019-12-15 00:00:00.000,16:00:26.2530,2019-12-15 00:00:00.000,16:16:27.7010,16,journey,30,Sunday
2019-12-15 16:00:27.386,795,2019-12-15 16:00:27.386,2019-12-15 16:13:42.646,229,Great Jones St,40.72743423,-73.99379025,311,Norfolk St & Broome St,40.7172274,-73.98802084,40124,Subscriber,1989,1,2019-12-15 00:00:00.000,16:00:27.3860,2019-12-15 00:00:00.000,16:13:42.6460,13,journey,30,Sunday
2019-12-15 16:00:28.164,957,2019-12-15 16:00:28.164,2019-12-15 16:16:25.832,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,350,Clinton St & Grand St,40.71559509,-73.9870295,27924,Subscriber,1984,1,2019-12-15 00:00:00.000,16:00:28.1640,2019-12-15 00:00:00.000,16:16:25.8320,16,journey,35,Sunday
