starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-15 08:04:16.663,261,2019-12-15 08:04:16.663,2019-12-15 08:08:38.356,3335,Union St & 4 Ave,40.6772744,-73.98282002,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,33608,Subscriber,1992,1,2019-12-15 00:00:00.000,08:04:16.6630,2019-12-15 00:00:00.000,08:08:38.3560,4,journey,27,Sunday
2019-12-15 08:04:17.653,465,2019-12-15 08:04:17.653,2019-12-15 08:12:03.571,479,9 Ave & W 45 St,40.76019252,-73.9912551,465,Broadway & W 41 St,40.75513557,-73.98658032,41825,Subscriber,1987,1,2019-12-15 00:00:00.000,08:04:17.6530,2019-12-15 00:00:00.000,08:12:03.5710,8,journey,32,Sunday
2019-12-15 08:04:33.151,726,2019-12-15 08:04:33.151,2019-12-15 08:16:39.313,3467,W Broadway & Spring St,40.72494672359416,-74.00165855884552,402,Broadway & E 22 St,40.740343200000005,-73.98955109,28879,Subscriber,1969,2,2019-12-15 00:00:00.000,08:04:33.1510,2019-12-15 00:00:00.000,08:16:39.3130,12,journey,50,Sunday
2019-12-15 08:04:36.628,956,2019-12-15 08:04:36.628,2019-12-15 08:20:33.618,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,3637,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778352,41621,Subscriber,1965,1,2019-12-15 00:00:00.000,08:04:36.6280,2019-12-15 00:00:00.000,08:20:33.6180,16,journey,54,Sunday
2019-12-15 08:04:49.004,187,2019-12-15 08:04:49.004,2019-12-15 08:07:56.628,387,Centre St & Chambers St,40.71273266,-74.0046073,3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,16106,Customer,1997,1,2019-12-15 00:00:00.000,08:04:49.0040,2019-12-15 00:00:00.000,08:07:56.6280,3,journey,22,Sunday
2019-12-15 08:04:55.939,514,2019-12-15 08:04:55.939,2019-12-15 08:13:30.477,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,33351,Subscriber,1992,1,2019-12-15 00:00:00.000,08:04:55.9390,2019-12-15 00:00:00.000,08:13:30.4770,9,journey,27,Sunday
2019-12-15 08:05:06.472,256,2019-12-15 08:05:06.472,2019-12-15 08:09:22.746,482,W 15 St & 7 Ave,40.73935542,-73.99931783,435,W 21 St & 6 Ave,40.74173969,-73.99415556,34155,Subscriber,1962,1,2019-12-15 00:00:00.000,08:05:06.4720,2019-12-15 00:00:00.000,08:09:22.7460,4,journey,57,Sunday
2019-12-15 08:05:11.207,364,2019-12-15 08:05:11.207,2019-12-15 08:11:15.876,3315,Henry St & Degraw St,40.684751399999996,-73.99917254,143,Clinton St & Joralemon St,40.69239502,-73.99337909,19656,Subscriber,1983,1,2019-12-15 00:00:00.000,08:05:11.2070,2019-12-15 00:00:00.000,08:11:15.8760,6,journey,36,Sunday
2019-12-15 08:05:13.724,207,2019-12-15 08:05:13.724,2019-12-15 08:08:41.088,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3140,1 Ave & E 78 St,40.77140426,-73.9535166,16513,Subscriber,1972,1,2019-12-15 00:00:00.000,08:05:13.7240,2019-12-15 00:00:00.000,08:08:41.0880,3,journey,47,Sunday
2019-12-15 08:05:15.748,238,2019-12-15 08:05:15.748,2019-12-15 08:09:14.241,402,Broadway & E 22 St,40.740343200000005,-73.98955109,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,15708,Subscriber,1972,1,2019-12-15 00:00:00.000,08:05:15.7480,2019-12-15 00:00:00.000,08:09:14.2410,4,journey,47,Sunday
