starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-16 04:20:20.742,441,2019-12-16 04:20:20.742,2019-12-16 04:27:42.666,426,West St & Chambers St,40.71754834,-74.01322069,427,Bus Slip & State St,40.701907,-74.013942,19173,Subscriber,1963,1,2019-12-16 00:00:00.000,04:20:20.7420,2019-12-16 00:00:00.000,04:27:42.6660,7,journey,56,Monday
2019-12-16 04:20:27.599,1641,2019-12-16 04:20:27.599,2019-12-16 04:47:48.869,376,John St & William St,40.70862144,-74.00722156,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,28675,Subscriber,1978,1,2019-12-16 00:00:00.000,04:20:27.5990,2019-12-16 00:00:00.000,04:47:48.8690,27,journey,41,Monday
2019-12-16 04:20:32.802,1361,2019-12-16 04:20:32.802,2019-12-16 04:43:14.639,3081,Graham Ave & Grand St,40.711863,-73.944024,2000,Front St & Washington St,40.70255088,-73.98940236,39277,Subscriber,1976,0,2019-12-16 00:00:00.000,04:20:32.8020,2019-12-16 00:00:00.000,04:43:14.6390,23,journey,43,Monday
2019-12-16 04:21:30.197,140,2019-12-16 04:21:30.197,2019-12-16 04:23:50.216,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,28026,Subscriber,1979,1,2019-12-16 00:00:00.000,04:21:30.1970,2019-12-16 00:00:00.000,04:23:50.2160,2,joy_ride,40,Monday
2019-12-16 04:22:14.263,645,2019-12-16 04:22:14.263,2019-12-16 04:32:59.857,545,E 23 St & 1 Ave,40.736502,-73.97809472,359,E 47 St & Park Ave,40.75510267,-73.97498696,28352,Subscriber,1987,1,2019-12-16 00:00:00.000,04:22:14.2630,2019-12-16 00:00:00.000,04:32:59.8570,11,journey,32,Monday
2019-12-16 04:24:17.897,2691,2019-12-16 04:24:17.897,2019-12-16 05:09:09.084,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,3295,Central Park W & W 96 St,40.791270000000004,-73.964839,27749,Subscriber,1979,1,2019-12-16 00:00:00.000,04:24:17.8970,2019-12-16 00:00:00.000,05:09:09.0840,45,journey,40,Monday
2019-12-16 04:24:20.184,306,2019-12-16 04:24:20.184,2019-12-16 04:29:26.668,465,Broadway & W 41 St,40.75513557,-73.98658032,478,11 Ave & W 41 St,40.76030096,-73.99884222,39819,Subscriber,1976,1,2019-12-16 00:00:00.000,04:24:20.1840,2019-12-16 00:00:00.000,04:29:26.6680,5,journey,43,Monday
2019-12-16 04:27:19.161,397,2019-12-16 04:27:19.161,2019-12-16 04:33:56.571,3699,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,520,W 52 St & 5 Ave,40.75992262,-73.97648516,29916,Subscriber,1988,2,2019-12-16 00:00:00.000,04:27:19.1610,2019-12-16 00:00:00.000,04:33:56.5710,7,journey,31,Monday
2019-12-16 04:28:03.489,124,2019-12-16 04:28:03.489,2019-12-16 04:30:08.332,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,41164,Subscriber,1992,1,2019-12-16 00:00:00.000,04:28:03.4890,2019-12-16 00:00:00.000,04:30:08.3320,2,journey,27,Monday
2019-12-16 04:28:57.663,583,2019-12-16 04:28:57.663,2019-12-16 04:38:41.190,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,250,Lafayette St & Jersey St,40.72456089,-73.99565293,40819,Subscriber,1968,2,2019-12-16 00:00:00.000,04:28:57.6630,2019-12-16 00:00:00.000,04:38:41.1900,10,journey,51,Monday
2019-12-16 04:29:27.866,239,2019-12-16 04:29:27.866,2019-12-16 04:33:27.659,3562,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,3571,Bedford Ave & Bergen St,40.676368,-73.95291800000001,28442,Subscriber,1966,1,2019-12-16 00:00:00.000,04:29:27.8660,2019-12-16 00:00:00.000,04:33:27.6590,4,journey,53,Monday
2019-12-16 04:29:39.391,1648,2019-12-16 04:29:39.391,2019-12-16 04:57:07.767,532,S 5 Pl & S 5 St,40.710451,-73.960876,3647,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,38355,Subscriber,1965,1,2019-12-16 00:00:00.000,04:29:39.3910,2019-12-16 00:00:00.000,04:57:07.7670,27,journey,54,Monday
2019-12-16 04:29:51.231,560,2019-12-16 04:29:51.231,2019-12-16 04:39:12.030,478,11 Ave & W 41 St,40.76030096,-73.99884222,469,Broadway & W 53 St,40.76344058,-73.98268129,17112,Subscriber,1984,1,2019-12-16 00:00:00.000,04:29:51.2310,2019-12-16 00:00:00.000,04:39:12.0300,9,journey,35,Monday
2019-12-16 04:30:30.232,226,2019-12-16 04:30:30.232,2019-12-16 04:34:16.862,3365,3 St & 7 Ave,40.67038370000001,-73.97839676,3310,14 St & 7 Ave,40.663779,-73.98396846,41924,Subscriber,1965,1,2019-12-16 00:00:00.000,04:30:30.2320,2019-12-16 00:00:00.000,04:34:16.8620,4,journey,54,Monday
2019-12-16 04:31:29.315,723,2019-12-16 04:31:29.315,2019-12-16 04:43:32.677,340,Madison St & Clinton St,40.71269042,-73.98776323,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,38970,Subscriber,1974,2,2019-12-16 00:00:00.000,04:31:29.3150,2019-12-16 00:00:00.000,04:43:32.6770,12,journey,45,Monday
2019-12-16 04:31:39.589,532,2019-12-16 04:31:39.589,2019-12-16 04:40:31.631,174,E 25 St & 1 Ave,40.7381765,-73.97738662,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,41414,Subscriber,1963,1,2019-12-16 00:00:00.000,04:31:39.5890,2019-12-16 00:00:00.000,04:40:31.6310,9,journey,56,Monday
2019-12-16 04:31:39.908,601,2019-12-16 04:31:39.908,2019-12-16 04:41:41.095,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,305,E 58 St & 3 Ave,40.76095756,-73.96724467,41517,Subscriber,1988,1,2019-12-16 00:00:00.000,04:31:39.9080,2019-12-16 00:00:00.000,04:41:41.0950,10,journey,31,Monday
2019-12-16 04:32:34.282,821,2019-12-16 04:32:34.282,2019-12-16 04:46:15.451,3341,Central Park West & W 102 St,40.795346,-73.96186,499,Broadway & W 60 St,40.76915505,-73.98191841,38839,Subscriber,1964,1,2019-12-16 00:00:00.000,04:32:34.2820,2019-12-16 00:00:00.000,04:46:15.4510,14,journey,55,Monday
2019-12-16 04:34:12.159,1083,2019-12-16 04:34:12.159,2019-12-16 04:52:15.513,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,528,2 Ave & E 31 St,40.74290902,-73.97706058,34129,Subscriber,1978,1,2019-12-16 00:00:00.000,04:34:12.1590,2019-12-16 00:00:00.000,04:52:15.5130,18,journey,41,Monday
2019-12-16 04:37:25.381,339,2019-12-16 04:37:25.381,2019-12-16 04:43:05.033,312,Allen St & Stanton St,40.722055,-73.989111,295,Pike St & E Broadway,40.71406667,-73.99293911,21678,Subscriber,1961,1,2019-12-16 00:00:00.000,04:37:25.3810,2019-12-16 00:00:00.000,04:43:05.0330,6,journey,58,Monday
